V/atom,BCC_a,BCC_E,Delta_BCC_E,FCC_a,FCC_E,Delta_FCC_E,A15_a,A15_E,Delta_A15_E
18.1,3.308030640323625,-10.520876690068881,0.13294911990281655,4.167857437440951,-10.528046756405939,0.12577905356575947,5.251171318392758,-10.537054080074931,0.11677172989676698
18.2,3.3141115926869382,-10.508424391350491,0.1454014186212067,4.175518957326897,-10.518280570446915,0.1355452395247827,5.26082422857125,-10.524985915452785,0.1288398945189133
18.3,3.320170311096694,-10.495534799067782,0.15829101090391617,4.183152464186733,-10.508043109043331,0.14578270092836654,5.2704418445484755,-10.512372364837216,0.14145344513448244
18.4,3.326206997681531,-10.482221062222207,0.17160474774949108,4.190758212686588,-10.497344324832282,0.15648148513941607,5.280024487183649,-10.499226912550625,0.15459889742107258
18.5,3.332221851645953,-10.468495862647508,0.18532994732419006,4.198336453808407,-10.486193945105548,0.16763186486615034,5.289572472694207,-10.485562773317358,0.16826303665433961
18.6,3.3382150693281747,-10.454371406501176,0.19945440347052212,4.205887434922841,-10.474601484238093,0.17922432573360503,5.2990861127476405,-10.471392910579711,0.18243289939198704
18.7,3.3441868442565297,-10.439859414537842,0.21396639543385554,4.213411399860309,-10.462576252966606,0.19124955700509183,5.308565714551029,-10.456730052550999,0.1970957574206995
18.8,3.350137367204468,-10.42497111147264,0.22885469849905782,4.220908588980299,-10.450127364525791,0.20369844544590698,5.318011580938347,-10.441586706139084,0.2122391038326139
18.9,3.35606682624419,-10.409717214806186,0.2441085951655122,4.228379239238935,-10.437263737722411,0.21656207224928714,5.327424010455603,-10.425975168900159,0.22785064107153907
19.0,3.361975406798963,-10.394107923534946,0.25971788643675175,4.235823584254892,-10.42399409709585,0.22983171287584803,5.336803297443889,-10.40990753919543,0.24391827077626793
19.1,3.36786329169415,-10.37815290720955,0.27567290276214784,4.2432418543736965,-10.410326970400602,0.24349883957109597,5.346149732120376,-10.393395724727512,0.2604300852441863
19.2,3.3737306612069964,-10.361861295828653,0.2919645141430447,4.250634276730444,-10.396270739899819,0.25755507007187894,5.355463600657355,-10.376451449627778,0.27737436034392005
19.3,3.37957769311521,-10.34524167106559,0.3085841389061077,4.258001075311009,-10.381833768774285,0.2719920411974126,5.364745185259345,-10.359086260256714,0.2947395497149845
19.4,3.385404562744364,-10.328302059320128,0.3255237506515698,4.265342471011773,-10.367024269110459,0.286801540861239,5.373994764238346,-10.341311552278695,0.3125142576930031
19.5,3.3912114430141664,-10.31104992706739,0.3427758829043075,4.272658681697916,-10.35185025823187,0.3019755517398277,5.383212612087283,-10.323138718982285,0.3306870909894126
19.6,3.396998504483621,-10.293492178942074,0.3603336310296239,4.279949922260317,-10.336319546053904,0.31750626391779413,5.3923989995517,-10.304579070705937,0.34924673926576055
19.7,3.4027659153951157,-10.275635158948909,0.3781906510227895,4.287216404671103,-10.320439721578564,0.33338608839313366,5.40155419369974,-10.285643764530725,0.36818204544097277
19.8,3.4085138417174696,-10.257484655132108,0.39634115483958965,4.294458338037882,-10.304218139003398,0.34960767096830025,5.41067845799048,-10.266343803020455,0.38748200695124346
19.9,3.414242447187964,-10.23904590796889,0.4147799020028078,4.3016759286567,-10.287661903929166,0.3661639060425319,5.419772052340654,-10.246690032607512,0.4071357773641857
20.0,3.4199518933533937,-10.220323622677409,0.43350218729428924,4.308869380063767,-10.270777860148854,0.38304794982284385,5.428835233189813,-10.226693141391886,0.42713266857981225
20.1,3.4256423396101563,-10.201321985550086,0.45250382442161197,4.316038893085957,-10.253572577487082,0.40025323248461575,5.437868253563965,-10.206363656433778,0.44746215353791996
20.200000000000003,3.4313139432434183,-10.182044684341578,0.47178112563011965,4.323184665890165,-10.236052341133615,0.4177734688380834,5.446871363137753,-10.185711940612268,0.46811386935942956
20.3,3.4369668594653753,-10.162494932659477,0.4913308773122207,4.330306894031501,-10.218223142878788,0.43560266709291007,5.455844808295176,-10.16474818911793,0.4890776208537684
20.4,3.4426012414526315,-10.142675498226927,0.5111503117447711,4.337405770500393,-10.200090674612131,0.4537351353595671,5.464788832188936,-10.143482425643294,0.5103433843284044
20.5,3.44821724038273,-10.122588734812274,0.5312370751594244,4.344481485768611,-10.181660324391107,0.47216548558059124,5.473703674798427,-10.121924498334074,0.5319013116376237
20.6,3.45381500546985,-10.102236617553537,0.5515891924181613,4.35153422783424,-10.162937175324556,0.49088863464714194,5.4825895729863925,-10.100084075562958,0.5537417344087405
20.700000000000003,3.459394683999698,-10.08162078134594,0.5722050286257581,4.358564182265642,-10.143926007447229,0.509899802524469,5.491446760554317,-10.07797064158865,0.5758551683830486
20.8,3.4649564213636106,-10.060742562039973,0.593083247931725,4.365571532244423,-10.12463130264489,0.5291945073268085,5.5002754682965636,-10.055593492163727,0.5982323178079714
20.9,3.4705003610919003,-10.039603092892055,0.6142227170796435,4.372556458607444,-10.105057252755262,0.5487685572164356,5.509075924053298,-10.032961730155908,0.6208640798157905
21.0,3.476026644886449,-10.01820342619161,0.6356223837800883,4.379519139887889,-10.085207770843867,0.5686180391278306,5.517848352762241,-10.010084261240245,0.6437415487314535
21.1,3.4815354126525864,-9.996544455663242,0.6572813543084557,4.386459752355427,-10.0650865054095,0.588739304562198,5.526592976509255,-9.986969789714554,0.6668560202571445
21.200000000000003,3.487026802530256,-9.974626937123688,0.6791988728480103,4.393378470055484,-10.04469685740981,0.6091289525618873,5.535310014577836,-9.963626814588203,0.6901989953834953
21.3,3.4925009509245077,-9.952451531359804,0.7013742786118939,4.400275464847649,-10.0240419998852,0.6297838100864972,5.5439996834975,-9.940063625928332,0.7137621840433663
21.4,3.49795799253531,-9.930018847060968,0.7238069629107304,4.407150906443251,-10.00312489990382,0.6507009100678776,5.552662197091122,-9.916288301532738,0.7375375084389599
21.5,3.503398060386724,-9.907329483385444,0.7464963265862536,4.414004962442103,-9.981948342508343,0.6718774674633554,5.561297766521235,-9.892308704003163,0.7615171059685348
21.6,3.508821285855439,-9.88438407176207,0.7694417382096272,4.4208377983684635,-9.960514956312197,0.6933108536595007,5.569906600335334,-9.868132478275516,0.7856933316961818
21.700000000000003,3.514227798698695,-9.86118331655461,0.7926424934170875,4.42764957770621,-9.938827240369726,0.7149985696019723,5.578488904510198,-9.84376704965926,0.8100587603124385
21.8,3.5196177270816054,-9.837728034247396,0.8160977757243018,4.434440461933264,-9.916887591930788,0.7369382180409101,5.587044882495263,-9.819219622432595,0.8346061875391033
21.9,3.524991197603893,-9.81401919084424,0.839806619127458,4.441210610555283,-9.894698334685984,0.7591274752857142,5.595574735255062,-9.794497179033907,0.8593286309377905
